time,Actual,Simulation,Savings,0.446035222,7.804575441
12:12,5.65795,5.65795,0,1.034348916,5.65795
12:14,5.66301,5.66301,0,0.072258006,5.66301
12:16,5.66631,5.66631,0,0.095205816,5.66631
12:18,5.66854,5.66854,0,1.014540342,5.66854
12:20,5.66989,5.66989,0,1.46697395,5.66989
12:22,5.67057,5.67057,0,0.499590035,5.67057
12:24,5.6708,5.6708,0,1.11002814,5.6708
12:26,5.6708,5.6708,0,-0.488125204,5.6708
12:28,5.67092,5.67092,0,0.381474945,5.67092
12:30,5.63968,5.63968,0,0.08764162,5.63968
12:32,5.59188,5.59188,0,-0.135184545,5.59188
12:34,5.5442,5.5442,0,-1.00722761,5.5442
12:36,5.49653,5.49653,0,-1.547124004,5.49653
12:38,5.44892,5.44892,0,-0.570713323,5.44892
12:40,5.40164,5.40164,0,-0.489496383,5.40164
12:42,5.35564,5.35564,0,-1.32073207,5.35564
12:44,5.32227,5.32227,0,-0.721234922,5.32227
12:46,5.32662,5.32662,0,-0.903365457,5.32662
12:48,5.33615,5.33615,0,-1.125149513,5.33615
12:50,5.346,5.346,0,-0.293032806,5.346
12:52,5.35591,5.35591,0,-0.608879763,5.35591
12:54,5.36569,5.36569,0,3.32451205,5.36569
12:56,5.37523,5.37523,0,-2.895541779,5.37523
12:58,5.38434,5.38434,0,0.742313368,5.38434
13:00,5.38841,5.38841,0,0.539360071,5.38841
13:02,5.39209,5.39209,0,6.425799337,5.39209
13:04,5.39483,5.39483,0,8.500379039,5.39483
13:06,5.3969,5.3969,0,8.895716632,5.3969
13:08,5.39854,5.39854,0,9.002867884,5.39854
13:10,5.39979,5.39979,0,8.890261919,5.39979
13:12,5.40074,5.40074,0,9.661652162,5.40074
13:14,5.40145,5.40145,0,9.476527968,5.40145
13:16,5.40203,5.40203,0,8.697462422,5.40203
13:18,5.4026,5.4026,0,8.656822686,5.4026
13:20,5.40312,5.40312,0,8.434274563,5.40312
13:22,5.24838,5.24838,0,9.441607363,5.24838
13:24,5.18239,5.18239,0,9.608354722,5.18239
13:26,5.16291,5.16291,0,9.231861508,5.16291
13:28,5.14355,5.14355,0,9.114212385,5.14355
13:30,5.14144,5.14144,0,9.192219148,5.14144
13:32,5.14123,5.14123,0,8.950015468,5.14123
13:34,5.14241,5.14241,0,9.003541475,5.14241
13:36,5.14598,5.14598,0,8.732938435,5.14598
13:38,5.15124,5.15124,0,9.384920276,5.15124
13:40,5.15749,5.15749,0,3.803018369,5.15749
13:42,5.16416,5.16416,0,4.602429663,5.16416
13:44,5.17086,5.17086,0,4.677103476,5.17086
13:46,5.17733,5.17733,0,4.880148636,5.17733
13:48,5.18319,5.18319,0,4.558328104,5.18319
13:50,5.18817,5.18817,0,17.83980428,5.18817
13:52,5.1917,5.1917,0,17.15722165,5.1917
13:54,5.19324,5.19324,0,9.186618906,5.19324
13:56,5.19332,5.19332,0,8.412884917,5.19332
13:58,5.19245,5.19245,0,9.023578235,5.19245
14:00,5.15596,5.15596,0,8.451305423,5.15596
14:02,5.11236,5.11236,0,8.922658693,5.11236
14:04,5.06895,5.06895,0,9.158447786,5.06895
14:06,5.02529,5.02529,0,9.415092588,5.02529
14:08,4.98167,4.98167,0,8.957925081,4.98167
14:10,4.93801,4.93801,0,9.177934395,4.93801
14:12,4.89415,4.89415,0,9.527338656,4.89415
14:14,4.85017,4.85017,0,9.256986764,4.85017
14:16,4.80608,4.80608,0,8.482433272,4.80608
14:18,4.76194,4.76194,0,9.350831059,4.76194
14:20,4.71796,4.71796,0,8.883821155,4.71796
14:22,4.67492,4.67492,0,9.316001263,4.67492
14:24,4.63379,4.63379,0,9.047662929,4.63379
14:26,4.59459,4.59459,0,9.214727036,4.59459
14:28,4.55668,4.55668,0,9.027341339,4.55668
14:30,4.5551,4.5551,0,9.353698327,4.5551
14:32,4.56299,4.56299,0,8.655072591,4.56299
14:34,4.57093,4.57093,0,9.397146355,4.57093
14:36,4.57879,4.57879,0,9.282119453,4.57879
14:38,4.58628,4.58628,0,8.91380648,4.58628
14:40,4.59317,4.59317,0,9.193407097,4.59317
14:42,4.599,4.599,0,8.924596403,4.599
14:44,4.60332,4.60332,0,9.129967864,4.60332
14:46,4.60656,4.60656,0,9.328727554,4.60656
14:48,4.60913,4.60913,0,9.52188277,4.60913
14:50,4.61113,4.61113,0,8.821930989,4.61113
14:52,4.61271,4.61271,0,9.35944263,4.61271
14:54,4.61399,4.61399,0,9.314840615,4.61399
14:56,4.61512,4.61512,0,9.207178811,4.61512
14:58,4.61633,4.61633,0,8.967951433,4.61633
15:00,4.61426,4.61426,0,8.928824467,4.61426
15:02,4.61279,4.61279,0,9.43658751,4.61279
15:04,4.61174,4.61174,0,9.630934854,4.61174
15:06,4.61072,4.61072,0,8.944372664,4.61072
15:08,4.60978,4.60978,0,9.030405416,4.60978
15:10,4.60914,4.60914,0,9.079114064,4.60914
15:12,4.60953,4.60953,0,5.523166307,4.60953
15:14,4.61198,4.61198,0,7.638038757,4.61198
15:16,4.61657,4.61657,0,7.371041658,4.61657
15:18,4.62272,4.62272,0,6.806454918,4.62272
15:20,4.62988,4.62988,0,7.041425291,4.62988
15:22,4.63755,4.63755,0,7.207141005,4.63755
15:24,4.64542,4.64542,0,7.330417199,4.64542
15:26,4.65327,4.65327,0,7.140065556,4.65327
15:28,4.6608,4.6608,0,7.398212963,4.6608
15:30,4.6673,4.6673,0,7.183392194,4.6673
15:32,4.6703,4.6703,0,7.374868992,4.6703
15:34,4.6711,4.6711,0,8.300649222,4.6711
15:36,4.67075,4.67075,0,9.182066835,4.67075
15:38,4.66967,4.66967,0,9.974328682,4.66967
15:40,4.66796,4.66796,0,9.794655749,4.66796
15:42,4.66578,4.66578,0,9.613384953,4.66578
15:44,4.66326,4.66326,0,9.636365737,4.66326
15:46,4.66053,4.66053,0,9.560039832,4.66053
15:48,4.65785,4.65785,0,16.20347215,4.65785
15:50,4.65516,4.65516,0,8.852566214,4.65516
15:52,4.6523,4.6523,0,9.07104351,4.6523
15:54,4.64934,4.64934,0,9.0410745,4.64934
15:56,4.6463,4.6463,0,9.329978605,4.6463
15:58,4.64322,4.64322,0,8.942829926,4.64322
16:00,4.64162,4.64162,0,9.626185559,4.64162
16:02,4.64113,4.64113,0,8.795440465,4.64113
16:04,4.64256,4.64256,0,8.707629636,4.64256
16:06,4.64604,4.64604,0,9.316814708,4.64604
16:08,4.65098,4.65098,0,9.561882621,4.65098
16:10,4.65682,4.65682,0,9.042628776,4.65682
16:12,4.66307,4.66307,0,8.707168909,4.66307
16:14,4.6694,4.6694,0,9.197262636,4.6694
16:16,4.67561,4.67561,0,9.336056416,4.67561
16:18,4.68137,4.68137,0,9.144635359,4.68137
16:20,4.68647,4.68647,0,3.368564089,4.68647
16:22,4.69042,4.69042,0,7.194405991,4.69042
16:24,4.69278,4.69278,0,8.689754527,4.69278
16:26,4.69396,4.69396,0,8.590084127,4.69396
16:28,4.69442,4.69442,0,8.815401524,4.69442
16:30,4.69164,4.69164,0,8.528157381,4.69164
16:32,4.68745,4.68745,0,9.158187133,4.68745
16:34,4.68283,4.68283,0,9.485562856,4.68283
16:36,4.67799,4.67799,0,8.415124197,4.67799
16:38,4.67317,4.67317,0,9.092742407,4.67317
16:40,4.66832,4.66832,0,9.396552395,4.66832
16:42,4.66329,4.66329,0,9.646551967,4.66329
16:44,4.65813,4.65813,0,9.702818223,4.65813
16:46,4.65287,4.65287,0,9.759371245,4.65287
16:48,4.64755,4.64755,0,9.656099299,4.64755
16:50,4.64239,4.64239,0,10.09505869,4.64239
16:52,4.63815,4.63815,0,9.772551485,4.63815
16:54,4.63584,4.63584,0,9.487495199,4.63584
16:56,4.63555,4.63555,0,10.12568161,4.63555
16:58,4.63669,4.63669,0,9.534065947,4.63669
17:00,4.64096,4.64096,0,9.398099965,4.5
17:02,4.64605,4.64605,0,9.553428755,4.4
17:04,4.65117,4.65117,0,9.116799622,4.2
17:06,4.65612,4.65612,0,9.453269958,4
17:08,4.66061,4.66061,0,9.608007808,3.9
17:10,4.66442,4.66442,0,9.240148583,3.85
17:12,4.66705,4.66705,0,9.324759451,3.83
17:14,4.66808,4.66808,0,9.280424092,3.78
17:16,4.66791,4.66791,0,9.218946907,3.74677
17:18,4.667,4.667,0,8.82487832,3.74405
17:20,4.66544,4.66544,0,9.669392851,3.74088
17:22,4.66338,4.66338,0,9.490380674,3.73736
17:24,4.66094,4.66094,0,9.724759767,3.73358
17:26,4.65827,4.65827,0,9.21404821,3.72964
17:28,4.65563,4.65563,0,9.176294164,3.7257
17:30,4.65321,4.65321,0,8.598227746,3.72208
17:32,4.65164,4.65164,0,9.166580597,3.72466
17:34,4.65024,4.65024,0,9.58554377,3.72704
17:36,4.64878,4.64878,0,9.050862144,3.72938
17:38,4.64732,4.64732,0,9.894644658,3.73172
17:40,4.64607,4.64607,0,9.203042092,3.73422
17:42,4.64579,4.64579,0,9.618840273,3.73741
17:44,4.64751,4.64751,0,9.485911354,3.74202
17:46,4.65132,4.65132,0,9.044852512,3.74807
17:48,4.65663,4.65663,0,7.11416591,3.75519
17:50,4.66287,4.66287,0,7.78699986,3.76297
17:52,4.66955,4.66955,0,8.790131575,3.77108
17:54,4.67636,4.67636,0,9.222996753,3.77931
17:56,4.68308,4.68308,0,9.968164979,3.7875
17:58,4.68939,4.68939,0,9.067092154,3.79542
18:00,4.69599,4.6,0.09599,9.536688842,3.80411
18:02,4.70106,4.5,0.20106,9.633376642,3.80643
18:04,4.70436,4.4,0.30436,9.279678659,3.80782
18:06,4.70649,4.35,0.35649,9.95419966,3.8084
18:08,4.7079,4.32921,0.37869,9.186732086,3.80848
18:10,4.70867,4.32702,0.38165,8.920600405,3.80812
18:12,4.70895,4.32459,0.38436,9.236222282,3.80742
18:14,4.70888,4.32198,0.3869,9.452228197,3.80649
18:16,4.70862,4.31928,0.38934,9.356243652,3.80541
18:18,4.70839,4.31661,0.39178,9.368103768,3.80438
18:20,4.70815,4.31393,0.39422,9.161426529,3.80333
18:22,4.70774,4.31115,0.39659,9.207344489,3.80217
18:24,4.70723,4.30833,0.3989,10.01708597,3.80094
18:26,4.70663,4.30547,0.40116,9.548526932,3.79964
18:28,4.70599,4.30259,0.4034,8.878350727,3.79833
18:30,4.70444,4.29866,0.40578,9.487377899,3.79575
18:32,4.70338,4.2929,0.41048,8.805740615,3.79224
18:34,4.70427,4.28797,0.4163,9.926075795,3.79018
18:36,4.70722,4.28405,0.42317,9.249383525,3.78954
18:38,4.71165,4.28083,0.43082,9.548628864,3.7899
18:40,4.71698,4.27803,0.43895,9.227630352,3.79086
18:42,4.7227,4.27538,0.44732,9.136165576,3.79207
18:44,4.72849,4.27274,0.45575,9.713564492,3.79331
18:46,4.73412,4.27168,0.46244,9.265909638,3.79443
18:48,4.73928,4.2753,0.46398,9.273104922,3.7952
18:50,4.74374,4.27923,0.46451,9.222996158,3.79549
18:52,4.74701,4.28212,0.46489,9.186121923,3.79494
18:54,4.74862,4.28355,0.46507,9.190183094,3.79326
18:56,4.74902,4.28391,0.46511,9.833855586,3.79077
18:58,4.74866,4.28359,0.46507,9.438113539,3.78776
19:00,4.74832,4.28329,0.46503,9.050339506,3.78518
19:02,4.74675,4.28191,0.46484,9.227585275,3.7912
19:04,4.7445,4.2799,0.4646,9.522009746,3.80296
19:06,4.74195,4.27762,0.46433,9.351333089,3.8147
19:08,4.73935,4.27529,0.46406,9.215541466,3.82661
19:10,4.73663,4.27286,0.46377,9.102381569,3.83863
19:12,4.73363,4.27018,0.46345,9.700555205,3.85065
19:14,4.73042,4.26731,0.46311,9.428795307,3.86272
19:16,4.72701,4.26426,0.46275,9.504862554,3.87483
19:18,4.72344,4.26107,0.46237,8.96065591,3.88703
19:20,4.71994,4.25793,0.46201,10.11175065,3.89946
19:22,4.71728,4.25553,0.46175,8.926909499,3.91266
19:24,4.71651,4.25478,0.46173,9.122206389,3.92737
19:26,4.7177,4.25576,0.46194,9.229218017,3.94364
19:28,4.72025,4.25794,0.46231,9.605663806,3.96107
19:30,4.72406,4.26123,0.46283,8.975334174,3.97991
19:32,4.72887,4.26543,0.46344,9.251633604,4.00448
19:34,4.73383,4.26978,0.46405,9.353051401,4.0289
19:36,4.73857,4.27394,0.46463,9.554708378,4.05331
19:38,4.74277,4.27762,0.46515,9.109660128,4.07748
19:40,4.7462,4.28062,0.46558,9.403929518,4.10122
19:42,4.74837,4.28252,0.46585,9.437126811,4.12413
19:44,4.74882,4.2829,0.46592,9.110512075,4.14582
19:46,4.74799,4.28214,0.46585,9.204597533,4.1666
19:48,4.74632,4.28064,0.46568,9.509147864,4.18678
19:50,4.74392,4.2785,0.46542,9.690855174,4.20641
19:52,4.74093,4.27583,0.4651,9.153513328,4.22558
19:54,4.73748,4.27276,0.46472,9.471332387,4.24511
19:56,4.73373,4.26942,0.46431,9.105777239,4.27081
19:58,4.72993,4.26603,0.4639,9.187670308,4.29552
20:00,4.72623,4.26273,0.4635,10.31170615,4.36
20:02,4.72261,4.4,0.32261,9.712890522,4.4
20:04,4.71887,4.5,0.21887,8.848236084,4.45
20:06,4.71498,4.6,0.11498,8.951661571,4.48
20:08,4.71097,4.65,0.06097,9.34298394,4.5
20:10,4.70707,4.7,0.00707,9.256684863,4.52
20:12,4.70404,4.70404,0,9.127151265,4.53
20:14,4.70294,4.70294,0,10.06019183,4.59
20:16,4.70384,4.70384,0,11.50996972,4.62
20:18,4.70613,4.70613,0,10.18052441,4.65
20:20,4.70924,4.70924,0,9.039353466,4.68
20:22,4.71266,4.71266,0,9.248209797,4.71266
20:24,4.71606,4.71606,0,8.843252025,4.71606
20:26,4.71922,4.71922,0,8.829821943,4.71922
20:28,4.72182,4.72182,0,9.749830696,4.72182
20:30,4.7217,4.7217,0,9.074534966,4.7217
20:32,4.72063,4.72063,0,9.305398915,4.72063
20:34,4.71812,4.71812,0,9.175665808,4.71812
20:36,4.71442,4.71442,0,9.151909562,4.71442
20:38,4.70996,4.70996,0,9.384556924,4.70996
20:40,4.70486,4.70486,0,12.98494976,4.70486
20:42,4.69925,4.69925,0,10.75976461,4.69925
20:44,4.69329,4.69329,0,9.164807113,4.69329
20:46,4.68711,4.68711,0,8.670063426,4.68711
20:48,4.68096,4.68096,0,8.747583171,4.68096
20:50,4.67478,4.67478,0,8.769932174,4.67478
20:52,4.66842,4.66842,0,8.694545033,4.66842
20:54,4.66194,4.66194,0,9.26103599,4.66194
20:56,4.65536,4.65536,0,9.369080037,4.65536
20:58,4.64873,4.64873,0,9.40722895,4.64873
21:00,4.64159,4.64159,0,9.303302381,4.64159
21:02,4.63424,4.63424,0,9.551579988,4.63424
21:04,4.62845,4.62845,0,8.839182044,4.62845
21:06,4.62451,4.62451,0,9.538450448,4.62451
21:08,4.62184,4.62184,0,9.397181772,4.62184
21:10,4.61985,4.61985,0,9.489827178,4.61985
21:12,4.61805,4.61805,0,9.950140407,4.61805
21:14,4.61611,4.61611,0,12.64256268,4.61611
21:16,4.61382,4.61382,0,10.20274348,4.61382
21:18,4.61086,4.61086,0,9.386389271,4.61086
21:20,4.60701,4.60701,0,8.861833148,4.60701
21:22,4.6018,4.6018,0,8.820321099,4.6018
21:24,4.59478,4.59478,0,8.562201245,4.59478
21:26,4.58638,4.58638,0,9.044226702,4.58638
21:28,4.57701,4.57701,0,8.777500038,4.57701
21:30,4.56802,4.56802,0,8.706734324,4.56802
21:32,4.55921,4.55921,0,8.776954206,4.55921
21:34,4.55001,4.55001,0,9.081889553,4.55001
21:36,4.54044,4.54044,0,8.859584585,4.54044
21:38,4.53072,4.53072,0,8.746018527,4.53072
21:40,4.5208,4.5208,0,9.609431203,4.5208
21:42,4.51051,4.51051,0,9.297973674,4.51051
21:44,4.49991,4.49991,0,9.366353213,4.49991
21:46,4.48901,4.48901,0,9.429077704,4.48901
21:48,4.47785,4.47785,0,9.072340426,4.47785
21:50,4.46662,4.46662,0,9.201069975,4.46662
21:52,4.45601,4.45601,0,8.857509628,4.45601
21:54,4.44699,4.44699,0,9.598111244,4.44699
21:56,4.43957,4.43957,0,9.419420202,4.43957
21:58,4.43322,4.43322,0,9.115669353,4.43322
22:00,4.51075,4.51075,0,8.532271867,4.51075
22:02,4.60535,4.60535,0,10.07763345,4.60535
22:04,4.69878,4.69878,0,9.500085182,4.69878
22:06,4.79249,4.79249,0,9.025763681,4.79249
22:08,4.88618,4.88618,0,9.466594078,4.88618
22:10,4.97962,4.97962,0,9.117330134,4.97962
22:12,5.07225,5.07225,0,8.859474912,5.07225
22:14,5.16348,5.16348,0,9.312367411,5.16348
22:16,5.25375,5.25375,0,9.177609898,5.25375
22:18,5.34352,5.34352,0,9.662791852,5.34352
22:20,5.37614,5.37614,0,8.593208831,5.37614
22:22,5.36165,5.36165,0,9.794325542,5.36165
22:24,5.34447,5.34447,0,9.232421375,5.34447
22:26,5.32638,5.32638,0,9.330633629,5.32638
22:28,5.30754,5.30754,0,9.344577259,5.30754
22:30,5.3169,5.3169,0,9.108326667,5.3169
22:32,5.32297,5.32297,0,9.213302462,5.32297
22:34,5.32895,5.32895,0,9.1098766,5.32895
22:36,5.33478,5.33478,0,9.662447898,5.33478
22:38,5.34051,5.34051,0,9.053205125,5.34051
22:40,5.34623,5.34623,0,9.353451951,5.34623
22:42,5.35242,5.35242,0,9.183601068,5.35242
22:44,5.35962,5.35962,0,9.11120681,5.35962
22:46,5.36785,5.36785,0,9.199897493,5.36785
22:48,5.37678,5.37678,0,9.181851235,5.37678
22:50,5.38609,5.38609,0,9.281818404,5.38609
22:52,5.3955,5.3955,0,9.16258453,5.3955
22:54,5.40482,5.40482,0,9.684941635,5.40482
22:56,5.41392,5.41392,0,9.692583555,5.41392
22:58,5.42178,5.42178,0,9.062157302,5.42178
23:00,5.14458,5.14458,0,9.318384915,5.14458
23:02,5.07391,5.07391,0,9.394882033,5.07391
23:04,5.03773,5.03773,0,8.887774094,5.03773
23:06,4.99868,4.99868,0,8.866064494,4.99868
23:08,4.95703,4.95703,0,9.322673762,4.95703
23:10,4.91268,4.91268,0,8.89258721,4.91268
23:12,4.91268,4.91268,0,8.916707196,4.91268
23:14,4.91268,4.91268,0,9.178711244,4.91268
23:16,4.91268,4.91268,0,9.125851866,4.91268
23:18,4.91268,4.91268,0,9.075016299,4.91268
23:20,4.91268,4.91268,0,8.704703263,4.91268
23:22,4.91268,4.91268,0,8.799567805,4.91268
23:24,4.91268,4.91268,0,9.28572316,4.91268
23:26,4.91268,4.91268,0,8.952421585,4.91268
23:28,4.91268,4.91268,0,9.157404777,4.91268
23:30,4.91268,4.91268,0,9.532196361,4.91268
23:32,4.91268,4.91268,0,8.969372313,4.91268
23:34,4.91268,4.91268,0,9.019543236,4.91268
23:36,4.91268,4.91268,0,9.425935225,4.91268
23:38,4.91268,4.91268,0,9.058716249,4.91268
23:40,4.91268,4.91268,0,8.681928407,4.91268
23:42,4.91268,4.91268,0,9.051681271,4.91268
23:44,4.91268,4.91268,0,8.818060015,4.91268
23:46,4.91268,4.91268,0,9.300586627,4.91268
23:48,4.91268,4.91268,0,9.11743271,4.91268
23:50,4.91268,4.91268,0,9.069857198,4.91268
23:52,4.91268,4.91268,0,9.028046957,4.91268
23:54,4.91268,4.91268,0,9.019729968,4.91268
23:56,4.91268,4.91268,0,9.018028517,4.91268
23:58,4.91268,4.91268,0,7.4915,4.91268
